Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type
-0.6022764151415448,-0.2549612003917149,-0.5367252477898632,-0.523841001119217,-0.16500484635293855,-1.1733267146346678,0.9681103795248701,0.488966416890193,-0.4816297649346023,0.2822990189369159,0,29
-1.3322005363594966,-0.6970070152382944,1.4255362779042748,-0.4272192986987819,0.21840311940167137,-0.9231677779651049,1.1590943304543384,-1.9111675210356336,-2.2523274301353453,-1.0515024864895663,0,29
-0.28182192289951724,1.0441122146676207,3.247636266048832,0.48585578917433,2.2748640266309423,-0.21021480845685053,-4.2266530857566655,-0.08497865522250468,2.760109037509835,-0.520490601884039,2,12
0.3724393320946225,-0.4624520930748032,0.16408243995804325,-0.5818140225714781,-0.09529430712482764,1.2882372221938314,1.2354879108261256,-0.2415091294350586,-1.1899088310148995,2.1965898942799393,0,28
0.2656211680139466,-1.3194796932875594,0.8648901277059496,0.3457543206646991,0.2881136586297823,-1.1595679731178417,-0.7125483886544504,-1.5459297478730079,-0.290939247143753,-1.0675304042663736,2,30
0.3145794932175897,0.4487035660987586,1.7058593530034374,-0.0020838080488673563,1.874028426069305,0.25007763501514524,-0.6743515984685566,1.4281492621655163,0.9349283672259922,-0.9302478041780678,2,12
-0.5310643057544276,1.7838623537986313,0.8648901277059496,-1.016611683463436,-0.5658404469145761,-0.6436151662368682,-1.1709098708851742,-1.285045624185418,0.2538908036872448,0.24466825546093363,2,32
-0.45985219636731034,-1.2473089480064852,0.16408243995804325,1.911025899875748,0.7063768939984476,-1.2508759850022322,-0.17779332605193926,-0.8676310262852742,-0.23645624206065324,-0.8082962558762735,2,10
-0.6868407950387466,-0.029427621388358013,-0.39656371024028186,-0.7847195976543918,-0.4264193684583544,-0.0876369294887647,0.8535200089671893,0.8020273653153007,-0.26369774460220313,-0.5267623957967026,0,11
-0.548867333101207,0.03372178073258192,0.5845670526067871,-1.1615442370940887,-0.7401167949848534,1.0462084509660292,0.9299135893389765,0.8542041900528188,-0.4271467598515025,2.343628618232388,0,29
0.9376854503548656,1.3508378821121863,-1.0973713979881883,0.5824774915947651,-0.7749720645989089,0.10185846503842921,-0.2923836966096202,0.6454968911027469,0.7442378494351429,-0.008990965006798605,2,31
1.8144845471837467,0.9990054988669494,-0.957209860438607,0.6646059386521349,2.693127261999608,1.196303812967767,-0.3687772769814075,0.9585578395278547,0.962169869767542,-0.5950552628457074,0,28
0.5905264170926691,0.5479383408602356,0.16408243995804325,-1.1615442370940887,-0.7052615253707979,-0.9388027115069525,-0.33058048679551383,1.4803260869030344,1.0438943773921916,-1.163001044936921,2,23
0.9777422618851191,-1.1751382027254111,-0.5367252477898632,-0.17600287240565057,-0.2869982900021326,-1.076390126675212,0.12778099543520993,-0.29368595417257654,-0.1274902318944537,-0.3518490322324147,0,21
0.9910945323952036,-0.87743387844098,-0.6768867853394445,-0.7847195976543918,-0.8098273342129643,1.621574005306024,0.5861424776659337,-0.18933230469754062,-0.4816297649346023,0.2864802148786917,0,28
1.4762270275949398,0.9809628125466809,-0.2564021726907006,-0.06005682950112843,-0.7749720645989089,-0.8562502624059968,-0.8653355493980249,1.0629114890028906,1.3707924078907905,0.14919761479038607,2,22
-0.2417651113692638,-0.7691777605193686,0.023920902408461977,-0.3354286813993685,-0.5658404469145761,-0.8174756272222145,0.8917167991530829,-0.6589237273352023,-1.05370131830715,-0.18947925649345423,0,29
-1.2298331291155156,0.49381028189943,3.1074747284992505,-0.7267465762021308,-0.07786667231779992,-0.5072785457519565,-1.6674681433017915,1.0629114890028906,1.1528603875583914,-0.5964489948262994,2,2
1.1246172374960484,1.2516031073507092,0.30424397750762455,-1.016611683463436,-0.3567088292302435,0.1618966098391243,-1.4764841923723233,0.488966416890193,1.5342414231400898,-0.9302478041780678,2,31
0.9688407482117294,-1.3916504385686337,0.4444055150572058,-0.14701636167952004,0.009271501717338686,-1.2540029717106018,-0.7125483886544504,-1.0241615004978282,0.09044178843794545,-0.6668324598461921,0,21
-0.807011229629507,0.2682767028960731,0.16408243995804325,0.03173378779828494,-0.7052615253707979,-0.5003991749935435,0.39515852673646545,1.2716187879529626,0.3083738087703446,-0.9853002174114494,0,11
0.1543522470965759,0.7734719198635925,0.7247285901563684,-0.06971899974317194,1.0026466857179188,0.004921877078973582,-1.2091066610710677,1.4281492621655163,1.6704489358478392,-0.14139550316303248,2,12
-0.9672384757505208,1.73875563799796,-1.0973713979881883,-1.3064767907247414,-0.7923996994059366,-0.5160341085353912,-0.10139974568015196,0.33243594267763904,0.41733981893654415,-0.6521982740499768,0,19
-0.9405339347303517,0.5208743113798329,2.126343965652181,-0.7847195976543918,-0.16500484635293855,-0.3277895086915451,-1.1327130806992805,1.4281492621655163,1.261826397724591,-0.6891321715356631,2,3
-2.048772387067364,-0.7330923878788316,0.4444055150572058,-0.2822867450681292,0.1835478497876159,-1.0939012522420815,1.0063071697107637,-1.0241615004978282,-1.4350823538888486,-0.7873902761673945,2,9
-2.41373444767634,1.5132220589946033,1.005051665255531,-0.9827940876162838,-0.39156409884429894,-0.5942087762446295,-1.8584520942312597,-0.5545700778601664,1.1801018900999412,-1.3100397688893703,3,15
-0.833715770649676,1.413987284233126,0.023920902408461977,-0.7074222357180437,-0.199860115966994,-0.6823898014206505,-1.0945162905133867,0.22808229320260312,1.1528603875583914,-0.20271971030907762,0,29
0.11429543556632246,-1.2924156638071567,-0.2564021726907006,-1.016611683463436,-0.6704062557567425,1.2313260641015058,-0.1395965358660456,-0.45021642838513043,-0.018524221728254114,1.509480027848115,0,28
0.5816249034192794,0.7824932630237268,0.5845670526067871,-0.9827940876162838,-1.0886694911254078,-0.07700517468030828,-1.1709098708851742,1.4281492621655163,1.6432074333062894,-1.144882529189226,2,31
0.28787495219742076,-0.7060283583984287,-1.0973713979881883,-1.1615442370940887,-0.7226891601778257,-0.2533672250323501,0.6243392678518274,0.17590546846508515,-0.290939247143753,-1.3497611303362405,2,31
-1.2431853996256002,1.5312647453148718,0.7247285901563684,-0.7267465762021308,-0.4438470032653821,-0.08701153214709079,-1.5910745629300043,-0.45021642838513043,1.0711358799337416,-0.3560302281741905,2,9
1.235886158413419,-0.49853746571534036,-0.2564021726907006,0.8481871732509617,1.438337555893612,-1.1945902242515807,1.0445039598966575,-0.032801830484986715,-0.8630108005163007,-0.40272024952402036,0,21
-1.220931615442126,-0.5075588088754747,-0.39656371024028186,0.11869331997667654,-0.3741364640372712,-0.8168502298805406,1.0063071697107637,0.019374994252531252,-0.7540447903501012,2.335963092339133,0,28
-1.0696058829945019,-0.7421137310389658,-0.2564021726907006,0.8481871732509617,-0.16500484635293855,-1.02323135263293,0.8535200089671893,-0.3980396036476125,-0.8630108005163007,-0.4236262292328994,0,11
0.617230958112838,-0.05649165086876084,0.8648901277059496,-0.48519232015104297,-0.32185355961618806,-1.1289235033758203,1.1208975402684447,0.5411432416277109,-0.8357692979747509,-0.36160515609655824,2,21
-1.919700438803214,1.8199477264391686,0.16408243995804325,-0.1373541914374765,0.13126494536653274,-1.1676981385596026,-0.636154808282663,-0.7111005520727203,0.22664930114569493,-0.6779823156909276,3,9
0.5460188487257208,-0.8954765647612485,0.5845670526067871,-1.016611683463436,-0.7401167949848534,0.6178112719194027,0.662536058037721,-1.285045624185418,-1.271633338639549,2.734570438788426,0,28
-2.2089996331883777,-0.7691777605193686,0.8648901277059496,-0.5818140225714781,0.35782419785789316,-0.8643804278477575,0.9681103795248701,-1.4937529231354898,-1.7619803843874473,-0.561605695311501,3,5
-0.833715770649676,-0.6338576131173544,-0.1162406351411193,0.7708898113146136,0.9677914161038634,-0.5748214586527385,1.0063071697107637,-0.34586277891009454,-0.9719768106825004,0.20285629604317557,0,11
-0.8203635001395915,-1.0488393984835311,0.16408243995804325,0.1428487455817853,0.932936146489808,-0.854374070380975,0.2805681561787845,-1.0241615004978282,-0.7540447903501012,-0.12188325543474537,2,30
-0.49100749422417417,-0.01138493506808946,1.005051665255531,0.06072029852441547,0.549528180735198,-0.3559323890668709,1.0827007500825512,0.5933200663652289,-0.808527795433201,0.08020788175108526,2,9
-0.2729204092261276,-1.0488393984835311,0.5845670526067871,-0.8716791298327834,-0.5484128121075484,0.3976714076501873,0.24237136599289086,-1.389399273660454,-0.9447353081409504,-0.08982741988113085,2,23
0.38579160260470696,-1.2112235753659482,-0.957209860438607,0.03173378779828494,0.1835478497876159,1.5853009594889373,0.12778099543520993,-0.032801830484986715,0.035958783354845675,2.650249653962614,0,11
1.004446802905288,-0.8684125352808457,-0.39656371024028186,0.43271385284309066,-0.32185355961618806,-0.19645606694002457,0.6243392678518274,-0.3980396036476125,-0.6723202827254515,0.06139250001309413,0,28
-0.14384846096197756,-0.8503698489605771,0.8648901277059496,-0.2919489153101727,0.810942702840614,-0.35843397843356656,0.7771264285954019,-1.4937529231354898,-1.5440483640550482,-0.46125699270888165,2,21
0.2967764658708104,-0.6699429857578916,-0.39656371024028186,-1.3064767907247414,-0.7923996994059366,0.6328208081195765,0.8917167991530829,-0.18933230469754062,-0.7540447903501012,3.0084387729747415,0,15
1.0133483165786776,0.006657751252179092,0.023920902408461977,0.7708898113146136,1.0897848597530575,-0.9506852609987567,0.8917167991530829,0.8542041900528188,-0.3181807496853029,-0.5351247876802542,2,21
1.498480811778414,-0.3632173183133262,-0.6768867853394445,-0.8716791298327834,-0.6006957165286316,-0.8387391368391274,0.9299135893389765,0.38461276741515704,-0.4816297649346023,0.25721184328626107,2,22
0.4748067393386035,-0.390281347793729,-0.6768867853394445,0.03173378779828494,0.21840311940167137,1.519008841271503,0.8917167991530829,0.33243594267763904,-0.4816297649346023,-0.3908735276889889,0,28
-0.7625036612625586,1.6665848927168858,1.4255362779042748,0.4375449379641124,0.7238045288054753,-0.1839481201065464,-1.8966488844171534,-1.389399273660454,0.6897548443520432,0.13595716097476268,2,9
1.7699769788167985,1.4230086273932605,-0.1162406351411193,-0.17600287240565057,-0.3044259248091603,-1.1464346289426897,-0.9799259199557059,0.2802591179401211,1.0711358799337416,-0.6954039654483268,1,31
0.7418521495402932,-0.6428789562774888,-0.5367252477898632,0.18632851167098113,-0.0604390375107722,-0.665504073195455,0.8535200089671893,-0.032801830484986715,-0.6450787801839016,0.5025086718704417,0,28
-1.2387346427889052,-1.139052830084874,-0.957209860438607,-1.016611683463436,-0.7923996994059366,-1.02323135263293,0.24237136599289086,-0.032801830484986715,-0.0730072268113539,-0.3804205378345494,0,19
-1.2031285880953466,1.3959445979128575,0.16408243995804325,-0.8958345554378923,-0.7401167949848534,-0.949434466315409,-1.2473034512569614,0.22808229320260312,1.234584895183041,-0.3413960423779752,0,11
0.38579160260470696,-0.5707082109964146,-0.1162406351411193,-1.1615442370940887,-0.6704062557567425,0.8873575261808567,1.0827007500825512,-0.2415091294350586,-0.9719768106825004,2.1011192536093914,0,28
-0.9761399894239104,0.7283652040629212,0.30424397750762455,-0.5818140225714781,-0.32185355961618806,-0.9100344337899527,-0.7889419690262376,1.4281492621655163,1.4252754129738903,-0.4403510130000026,0,29
-1.140817992381619,-0.2639825435518492,-0.8170483228890257,0.6646059386521349,0.8283703376476417,-0.4816372547433263,0.8535200089671893,0.5411432416277109,-0.3454222522268528,-0.16369521485250343,2,3
0.38134084576801214,-0.7962417899997715,0.5845670526067871,-1.3064767907247414,-0.7923996994059366,-0.6692564572454984,0.8917167991530829,-1.2328687994479,-1.4623238564303984,-0.6535920060305688,2,30
0.48370825301199316,0.7103225177426526,-1.0973713979881883,2.3603168161307715,1.1420677641741406,-0.611094504469825,-0.10139974568015196,1.1150883137404086,0.7987208545182427,-0.10376473968705022,2,31
-0.24621586820595862,-0.8864552216011142,0.16408243995804325,-1.016611683463436,-0.7401167949848534,-0.6367357954784553,0.662536058037721,-0.9198078510227922,-0.9992183132240503,0.2690585651212925,2,30
0.928783936681476,1.0350908715074865,2.266505503201763,1.162207706117376,2.4491403747012197,2.0718600913112373,-3.195339750737537,0.436789592152675,2.487694012094336,-0.6654387278656002,0,28
0.5059620371954673,-0.5346228383558774,-0.1162406351411193,-0.07455008486419369,-0.18243248115996627,1.087484675516507,1.1208975402684447,-0.2415091294350586,-1.0264598157656002,0.2976300707234272,0,28
0.31903025005428454,-0.3812600046335948,0.023920902408461977,-0.06005682950112843,0.4623900067000595,-0.006960672412830656,1.2354879108261256,-0.032801830484986715,-1.0264598157656002,-0.08634308992965102,2,23
1.1557725353529122,-0.4353880635944004,-1.0973713979881883,1.2636604936588327,0.42753473708600404,-1.2133521445017978,0.7389296384095083,0.38461276741515704,-0.290939247143753,-0.16369521485250343,2,22
-1.554738378194238,-1.1931808890456796,-0.6768867853394445,-1.1615442370940887,-0.7749720645989089,-0.9688217839073,0.12778099543520993,-0.18933230469754062,-0.0730072268113539,-1.3344300785497292,0,15
0.8620225841310536,1.2335604210304405,0.16408243995804325,-0.38857061773060786,-0.0604390375107722,0.3351316734827966,-1.4000906120005359,0.5933200663652289,1.5069999205985398,-0.4494102708738502,2,30
-2.053223143904059,-1.0668820848037996,0.30424397750762455,-0.7847195976543918,-0.4089917336513267,-0.9788281413740826,0.24237136599289086,-1.076338325235346,-0.7268032878085513,-0.7058569553027663,3,9
0.7418521495402932,-0.47147343623493754,-0.8170483228890257,-0.6929289803549784,-0.635550986142687,0.5546461404103381,0.8535200089671893,0.2802591179401211,-0.4816297649346023,-0.9943594752852969,0,22
0.7062460948467346,-0.7872204468396372,-0.8170483228890257,-0.2049893831317811,-0.4438470032653821,2.652854221726297,0.6243392678518274,0.019374994252531252,-0.39990525730995263,0.5624391470358949,0,28
-0.753602147589169,-0.5616868678362803,-0.6768867853394445,0.645281598168048,-0.2172877507740217,-0.6423643715535204,0.8917167991530829,0.07155181899004923,-0.5905957751008019,0.014702478663264296,0,11
-0.833715770649676,1.0711762441480237,-0.5367252477898632,-0.46103689454593416,-0.199860115966994,-0.7555612903964977,-0.6743515984685566,0.9585578395278547,1.1801018900999412,-0.3086433408340647,0,29
-0.5666703604479862,0.28631938921634165,0.16408243995804325,-1.1035712156418278,-0.635550986142687,-0.45161818234297874,0.3569617365505718,1.3237956126904804,0.39009831639499426,0.1826471823245925,2,12
-1.483526268807121,-1.2202449185260824,1.2853747403546936,-0.6591113845078261,-0.39156409884429894,-0.8512470836726055,-0.5597612279108757,-2.1198748199857054,-0.7812862928916511,-0.7720592243808833,2,9
0.3145794932175897,-0.8684125352808457,-0.39656371024028186,0.3119367248175468,0.6715216243843921,0.8798527580807699,0.6243392678518274,-0.3980396036476125,-0.6723202827254515,0.25651497729596506,0,28
-2.5339048822671004,-1.202202232205814,0.4444055150572058,-0.38857061773060786,0.5146729111211427,-1.2871490308193188,-0.17779332605193926,-1.285045624185418,-0.5088712674761522,-0.9190979483333325,3,1
-0.7981097159561172,-0.9586259668821884,1.2853747403546936,-0.2822867450681292,0.37525183266492085,-0.3978340109590227,0.4333553169223591,-2.1198748199857054,-1.6257728716796978,-0.5999333247777792,2,23
0.47925749617529834,-0.04747030770862656,0.4444055150572058,0.03173378779828494,-0.11272194193185538,1.6565962564397627,1.0827007500825512,0.6454968911027469,-0.6450787801839016,-0.45289460082533,0,29
0.1810567881167449,-0.8954765647612485,0.30424397750762455,-0.46103689454593416,0.619238719963309,-0.03135116873811304,0.662536058037721,-1.076338325235346,-1.1081843233902497,-0.2981903509796252,2,12
0.10094316505623797,-1.1029674574443369,-0.39656371024028186,1.8868704742706393,1.943738965297416,-0.5266658633438476,0.24237136599289086,-0.45021642838513043,-0.3181807496853029,-0.797146400031538,2,31
0.7819089610705466,-0.552665524676146,-0.2564021726907006,-1.1035712156418278,-0.6181233513356593,0.8473320963137266,1.0063071697107637,-0.13715547996002264,-0.8630108005163007,0.48996508404511424,0,28
1.3605073498408744,0.3224047618568788,0.7247285901563684,-0.2049893831317811,-0.8621102386340475,0.589042994202403,0.16597778562110357,1.3759724374279985,0.44458132147809404,-0.907948092488597,2,32
-0.1171439199418086,-1.0217753690031284,0.16408243995804325,1.6066675372513775,0.4972452763141149,-0.8193518192472362,0.3569617365505718,-0.9719846757603101,-0.7812862928916511,-0.3323367845041276,2,10
-0.005874999024437902,-1.0398180553233969,-1.3776944730873508,-0.48519232015104297,-0.18243248115996627,0.4639635258676215,0.31876494636467817,0.33243594267763904,0.06320028589639556,0.36452920579184006,0,11
0.06533711036267935,0.8275999788243982,-0.2564021726907006,-0.9827940876162838,-0.6704062557567425,1.6584724484647844,-0.5979580180967694,1.2716187879529626,1.261826397724591,-0.5469715095152856,0,29
-3.7178062008279245,-1.2743729774868882,2.827151653400088,0.5776464064737433,2.727982531613663,-1.2133521445017978,-1.6674681433017915,-3.893886861061316,-1.1899088310148995,-0.8117805858277534,3,4
0.8531210704576639,1.7928836969587658,0.7247285901563684,-1.3064767907247414,-0.7923996994059366,2.87424488067886,-1.0563195003274932,-1.128515149972864,0.2538908036872448,0.5185365896472489,0,28
-0.2551173818793483,-1.2473089480064852,-0.1162406351411193,-1.1615442370940887,-0.7575444297918811,0.44582700295907823,-0.10139974568015196,-0.6067469025976844,-0.15473173443600358,1.661396813732636,0,28
-0.23286359769587414,-0.28202522987211776,0.30424397750762455,0.8868358542191357,0.3403965630508654,-0.8381137394974534,1.2736847010120194,0.12372864372756719,-1.05370131830715,0.32829217429644975,2,10
0.074238624036069,0.8907493809453382,1.4255362779042748,-0.5818140225714781,0.3403965630508654,1.0962402382999419,-2.049436045160728,1.1672651384779265,2.1063129765126374,-0.9386101960616196,0,28
-0.3752878164701086,-0.8052631331599057,-0.39656371024028186,-0.7074222357180437,-0.513557542493493,-0.6404881795284987,0.7389296384095083,-0.34586277891009454,-0.7268032878085513,-0.5839054070009719,2,10
0.982193018721814,-0.30006791619238626,-0.2564021726907006,0.11869331997667654,-1.07124185631838,-0.7324215887545631,1.0827007500825512,0.33243594267763904,-0.6995617852670014,-0.7797247502741389,0,28
-1.5280338371740692,1.8289690695993028,-0.6768867853394445,-1.1615442370940887,-0.7052615253707979,-1.17207591995132,-0.17779332605193926,-0.032801830484986715,0.2811323062287947,2.462095836582703,0,28
-3.3038858150153056,-1.3285010364476937,0.30424397750762455,-0.7847195976543918,-0.6006957165286316,-1.2708886999357973,-0.48336764753908845,-1.0241615004978282,-0.10024872935290378,-1.0180529189553598,3,9
0.6483862559697018,0.791514606183861,-1.2375329355377696,0.5389977255055693,-0.11272194193185538,-0.7418025488796717,-0.10139974568015196,1.0107346642653727,0.7714793519766928,-0.2661345154260107,2,31
0.7507536632136829,-0.9405832805619199,-0.6768867853394445,0.4375449379641124,-0.49612990768646525,-0.632358014086738,0.5097488972941464,-0.2415091294350586,-0.4543882623930524,0.5359582394046482,0,28
0.4703559825019087,0.1870846144548646,-0.5367252477898632,-0.7847195976543918,-0.39156409884429894,-0.4147197391842182,0.5097488972941464,1.1150883137404086,0.19940779860414504,-0.2438348037365397,2,31
1.1246172374960484,-0.8954765647612485,-0.5367252477898632,0.4375449379641124,-0.07786667231779992,0.32825230272438366,0.5861424776659337,-0.34586277891009454,-0.563354272559252,0.46418104240416347,2,31
0.28342419536072594,1.341816538952052,-0.5367252477898632,0.645281598168048,1.7171797128060555,1.6247009920143933,-0.750745178840344,0.5411432416277109,1.0438943773921916,1.9889238291717408,0,28
-0.17055300198214654,-0.15572642563023786,-0.2564021726907006,0.3457543206646991,0.42753473708600404,-0.9788281413740826,1.0063071697107637,0.5933200663652289,-0.5088712674761522,0.5004180738995537,2,10
0.902079395661307,1.5312647453148718,0.8648901277059496,1.5680188562832034,-0.07786667231779992,0.7491447136709233,-1.7056649334876852,-0.5545700778601664,1.0983773824752916,-0.3274587225720558,2,38
-2.3336208246158328,1.4681153431939318,0.7247285901563684,0.03173378779828494,0.619238719963309,-0.6880183774957157,-1.7056649334876852,-0.2415091294350586,1.261826397724591,-0.7685748944294034,3,9
0.2700719248506414,1.5944141474358116,-0.8170483228890257,0.959302131034462,-0.6704062557567425,1.175040303350854,-0.4069740671673011,0.2802591179401211,0.6352718392689433,1.7136617630048336,0,28
0.6394847422963121,-1.0217753690031284,-0.2564021726907006,3.1719391164624264,2.919686514490968,-0.7380501648296283,0.39515852673646545,-0.6067469025976844,-0.563354272559252,0.19100957420814413,2,31
0.09204165138284831,1.1974750483899035,-0.2564021726907006,-1.1615442370940887,-0.5658404469145761,2.126895057378541,-1.0181227101415995,0.7498505405777828,1.3435509053492405,2.022373396705947,0,15
0.35018554791114836,1.0350908715074865,0.7247285901563684,0.07038246876645898,0.810942702840614,0.3351316734827966,-1.6674681433017915,0.9585578395278547,1.8611394536386885,-0.9351258661101397,2,12
1.2981967541271466,-1.1119888006044711,0.023920902408461977,0.7419033005884831,1.0200743205249465,-1.0257329419996255,0.16597778562110357,-0.8676310262852742,-0.5361127700177021,-0.2438348037365397,2,32
0.8219657726008001,-0.5977722404768174,0.16408243995804325,-0.5818140225714781,-0.4264193684583544,-0.3578085810918926,1.1208975402684447,-0.5023932531226484,-1.2171503335564493,0.5199303216278409,0,28
0.5504696055624156,1.0621549009878894,0.7247285901563684,0.3457543206646991,0.9677914161038634,1.98430446347689,-1.7820585138594724,0.9063810147903367,1.8883809561802385,-0.8466238853425517,0,28
-1.7594731926822,-1.2833943206470224,2.827151653400088,-0.7267465762021308,-0.32185355961618806,-1.1733267146346678,-1.6674681433017915,-3.7895332115862805,-1.1354258259317997,-0.6967976974289187,2,9
-0.0859886220849448,1.3869232547527233,0.7247285901563684,-1.1035712156418278,-0.5832680817216039,0.13875690819718975,-1.7438617236735787,0.019374994252531252,1.45251691551544,-1.1678791068689929,2,22
0.30122722270750524,0.593045056660907,2.6869901158505067,-0.8475237042276746,-0.9318207778621583,0.5252524653516645,-1.9348456746030471,1.2716187879529626,1.6159659307647394,-0.7469720487302284,2,12
-0.9182801505468776,-0.5075588088754747,-0.1162406351411193,-0.7847195976543918,-0.32185355961618806,-0.24211007288221978,1.1208975402684447,-0.18933230469754062,-0.9992183132240503,-1.2689246754619081,2,9
-0.6601362540185777,-1.337522379607828,1.5656978154538561,0.9448088756713968,2.919686514490968,-0.8331105607640622,-1.2091066610710677,-2.2764052941982595,-0.39990525730995263,-0.9190979483333325,2,32
-1.3143975090127173,0.16002058497446178,0.16408243995804325,-0.48519232015104297,-0.3567088292302435,0.2913538595656231,0.6243392678518274,1.1150883137404086,0.035958783354845675,0.008430684750600586,2,1
-0.4197953848370569,0.16904192813459606,-0.2564021726907006,0.6356194279260045,1.8566007912622773,-0.4591229504430656,0.5861424776659337,1.1150883137404086,0.14492479352104523,-0.5427903135735098,2,12
-0.4019923574902776,0.060785810212984744,0.8648901277059496,0.03173378779828494,0.7760874332265585,-0.44411341424289186,0.8917167991530829,0.8542041900528188,-0.4816297649346023,0.12968536706209896,2,9
0.2700719248506414,1.7207129516776916,-1.3776944730873508,-0.8475237042276746,-0.26957065519510487,-0.47976106271830454,0.013190624877528985,0.436789592152675,0.39009831639499426,-0.9832096194405614,2,30
-0.3218787344297707,0.45772490925889286,-0.8170483228890257,-0.6929289803549784,-0.5309851773005207,0.23631889349831928,0.12778099543520993,1.2194419632154445,0.6352718392689433,0.2411839255094538,0,11
1.680961842082902,0.2772980460562074,0.5845670526067871,1.258829408537811,1.5080480951217228,-1.0269837366829735,0.31876494636467817,1.3237956126904804,0.3356153113118945,1.8418851052192915,1,31
0.488159009848688,-0.7421137310389658,-0.1162406351411193,-0.48519232015104297,-0.9841036822832415,1.0493354376743986,0.8917167991530829,-0.5023932531226484,-0.9447353081409504,-0.5839054070009719,0,28
-0.3708370596334138,-1.1029674574443369,0.4444055150572058,-0.14701636167952004,-0.02558376789671676,-0.0032082883627872127,0.08958420524931628,-1.285045624185418,-0.7540447903501012,0.9708026173493319,0,11
