MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday
1.2873918214137527,0.6044416463977469,-0.3172237899021426,15,-1.586571007083224,4,15,-1.1039078581763404,-1.1935745503799142,0.47475692842816436,0.6595535692500445,-0.5557961398601176,-0.3141460397955126,0.6869158293608987,0.7351757282364273,-0.5352328130204075
-1.1243216908695264,-1.8977056326054267,0.41412735357090974,12,0.1939502645238456,11,11,0.4749788100458506,-0.2477098432038824,1.7299836017684274,1.4907753267744797,0.500408813306214,0.9524422162453852,-1.6285141565898469,-1.9024984606997768,1.8683458406760114
-0.2833952688233831,-0.49299137070890825,-0.3172237899021426,8,1.3809644455952252,10,8,2.175318298900518,1.8804857479421893,-0.8327708563012762,-0.17166818827439068,1.0936198143996236,1.3648197879796398,-0.3597853971647809,-0.5686745810672644,-0.5352328130204075
-1.4257858799049363,-0.9758618982358366,-0.3172237899021426,6,-0.25118005337792176,3,7,0.4749788100458506,-0.2477098432038824,0.16095026009309862,-0.22056358577582802,0.29784895927431687,0.2749647769676941,-1.1210226528198206,-0.7934763585334182,-0.5352328130204075
-0.10886336990814588,0.16546843955508483,-0.3172237899021426,14,1.3809644455952252,6,7,1.3251485544731842,0.10698942198712956,-0.8850719676904538,-0.6606221632887642,-0.4979218958510064,-0.15214056518562738,-0.1060396452797675,0.07575718100237648,-0.5352328130204075
0.9383280235832782,1.6579773428201356,-0.3172237899021426,3,0.045573491889923136,5,6,-1.1039078581763404,0.10698942198712956,-0.4666630765770328,-1.4918439208131995,-0.25195635881228,-0.40251266230999694,0.4648882964615118,1.814224260073966,-0.5352328130204075
0.6844634433429327,0.13620355909890747,-0.2911041062066764,0,-0.7704987575966503,0,0,0.23207316878089815,-0.01124366640987443,0.5793591512065196,0.2683903892385456,0.9778713263814014,1.261725395046072,0.38559274899744517,0.22562503264647898,-0.5352328130204075
-0.2516621962933398,-1.005126778692014,0.6230848231346391,14,2.4937902403496435,7,14,1.810959837003089,1.4075533943541734,0.6316602625956972,0.5128673767457324,-0.8885730429125354,-1.0652623311686045,-0.6928266965138606,-0.9733177805063414,1.8683458406760114
-0.36272795014849096,-0.5661535718493519,-0.23886473881574413,14,2.938920558251411,4,6,-0.49664375501395924,-0.01124366640987443,0.8931658195415854,2.0286246992902903,-0.7872931158965785,-1.8016508521226127,-0.8355586819491806,-0.9133706398487004,-0.5352328130204075
-1.6479173876152384,-1.8099109912368945,0.5708454557437067,12,-0.5479335986457666,1,15,-1.1039078581763404,-0.7206421967918983,1.5730802676008944,1.6374615192787916,0.731905789342675,1.571008573846742,-1.7712461420251668,-1.9174852458641871,1.8683458406760114
-0.6800586754489224,-0.5954184523055293,-0.3172237899021426,1,-0.6963103712796891,12,1,-0.7395493962789117,0.10698942198712956,0.6839613739848749,0.7573443642529192,-0.2230192368077162,-0.47615151440539777,-0.407362725643221,-0.41880672942316194,-0.5352328130204075
-0.9656563282193107,-1.6196892682717408,-0.3172237899021426,10,0.5648921961086517,8,8,1.3251485544731842,0.10698942198712956,-0.25745863102032235,0.5128673767457324,1.2093683024178787,1.5120974921704415,-1.343050185719207,-1.5278288315895205,-0.5352328130204075
0.3988657905725446,0.4434848038887711,-0.3172237899021426,0,-1.0672523028644954,11,9,-1.1039078581763404,-0.9571083735859063,-0.41436196518785523,0.36618118424142027,1.180431180413315,1.026081068340786,0.6393385008824586,0.34551931396176055,-0.5352328130204075
0.2402004279223289,-0.9758618982358366,0.10069114922531593,4,-0.10280328074399932,4,4,0.5964316306783268,-0.7206421967918983,0.9977680423199405,2.0775200967917278,0.6306258623267182,0.4811535628348131,-0.39150361615040746,-0.8983838546842898,1.8683458406760114
-0.2675287325583616,-0.2735047672875772,-0.3172237899021426,10,-0.10280328074399932,11,8,0.8393372719432792,0.3434555987811375,-0.3097597424095,-0.17166818827439068,-0.04939650478036636,0.08350376151965863,-0.2329125212222742,-0.20899173712141864,-0.5352328130204075
-0.6165925303888361,0.5312794452573032,-0.3172237899021426,2,0.7132689687425742,9,2,0.23207316878089815,0.3434555987811375,-1.983395306863184,-1.7852163058218236,1.3829910344451959,1.232269854207905,-0.09018053578695452,0.6452550172499656,-0.5352328130204075
1.66818869177427,0.7800309291348116,-0.3172237899021426,8,-0.6963103712796891,8,9,-0.010832472484054313,-0.2477098432038824,0.6316602625956972,0.8062397617543565,-0.5413275788578521,-0.7117958411106837,1.1626891141452984,0.9449907205381707,-0.5352328130204075
0.3988657905725446,0.5605443257134806,-0.3172237899021426,8,0.41651542347472925,13,14,-0.2537381137490068,0.10698942198712956,-0.048254185463611855,-1.29626233080745,-0.5557961398601176,-0.8296180044633183,0.4173109679830717,0.7201889430720169,-0.5352328130204075
-0.2516621962933398,-0.8002726154987714,-0.21274505512027797,12,-0.5479335986457666,15,12,-1.1039078581763404,-0.2477098432038824,0.7362624853740525,0.6595535692500445,-0.16514499279860506,-0.07850171309022655,-0.6769675870210474,-0.8084631436978287,-0.5352328130204075
-1.1719212996645911,-1.9855002739739591,-0.029907269252014857,12,0.5648921961086517,11,11,0.23207316878089815,-0.7206421967918983,0.2655524828714539,0.463971979244295,1.744705059502161,2.2190304722862826,-1.6126550470970336,-1.9774323865218282,1.8683458406760114
0.1291346740671777,0.9556202118718768,-0.3172237899021426,8,0.26813865084080685,8,8,0.8393372719432792,0.3434555987811375,-0.3097597424095,-1.0028899457988258,0.09528910524241968,0.2307814657104603,-0.3280671781791544,0.8700567947161194,-0.5352328130204075
0.9541945598482994,0.25326308092361743,-0.3172237899021426,4,-0.3995568260118442,11,0,-0.9824550375438641,-0.7206421967918983,1.1023702650982958,1.3440891342701675,0.44253456929710294,0.40751471073941226,0.623479391389645,0.22562503264647898,-0.5352328130204075
-1.9176485041206048,-1.8977056326054267,-0.16050568772934568,5,1.1583992866443416,3,3,1.0822429132082316,1.4075533943541734,1.6776824903792498,1.6374615192787916,-0.8885730429125354,-1.418728821226525,-1.8981190179676732,-1.9474588161930078,1.8683458406760114
1.8903201994845724,1.4384907393988047,-0.3172237899021426,9,-0.6963103712796891,4,14,-0.9824550375438641,-0.01124366640987443,0.9977680423199405,0.610658171748607,-0.45451621284417715,-0.6676125298534332,1.3529984280590581,1.259713208990786,-0.5352328130204075
2.0172524896047452,0.6044416463977469,-0.2911041062066764,9,1.1583992866443416,11,8,0.8393372719432792,1.8804857479421893,-1.0942764132471643,0.36618118424142027,-0.7728245548942966,-0.3288738102145961,1.4005757565374983,0.37549288429058153,-0.5352328130204075
-1.838315822795497,-1.3416729039380546,-0.3172237899021426,8,-1.0672523028644954,8,10,-0.7395493962789117,-0.9571083735859063,0.16095026009309862,-0.31835438077870276,2.280041816586476,2.3957637173152513,-1.7236688135467266,-1.2580666986301363,-0.5352328130204075
-0.8228575018341165,-0.653948213217884,-0.2911041062066764,10,-0.25118005337792176,10,10,0.5964316306783268,-0.7206421967918983,-0.41436196518785523,-0.6117267657873269,0.6885001063358294,0.7757089712164165,-0.8831360104276207,-0.6136349365604953,-0.5352328130204075
-1.774849677735411,-1.2831431430256997,-0.21274505512027797,6,-0.6963103712796891,7,3,-1.1039078581763404,-0.2477098432038824,0.5793591512065196,0.5617627742471697,0.29784895927431687,0.378059169901262,-1.78710525151798,-1.2880402689589567,-0.5352328130204075
1.3667245027388606,0.8092958095909895,-0.3172237899021426,9,0.7132689687425742,9,9,1.9324126576355654,0.5799217755751455,-1.6695886385281182,-1.2473669333060127,-0.30983060282139113,-0.4319682031481472,0.7662113768249653,0.9449907205381707,-0.5352328130204075
-1.2829870535197423,-0.7124779741302393,-0.16050568772934568,12,-0.3995568260118442,11,12,0.23207316878089815,-0.7206421967918983,-0.048254185463611855,-0.5139359707844522,0.06635198323785589,0.3338758586440114,-1.136881762312634,-0.8983838546842898,1.8683458406760114
-0.9973894007493539,-0.8734348166392151,-0.3172237899021426,12,-0.3995568260118442,3,12,-0.9824550375438641,-0.7206421967918983,1.6776824903792498,0.7084489667514818,1.1514940584087512,1.3206364767223726,-0.756263134485114,-0.8084631436978287,-0.5352328130204075
-0.9815228644843322,-1.5026297464470308,0.3357683024845113,12,1.1583992866443416,12,15,1.5680541957381366,0.8163879523691535,-0.6758675221337433,0.2683903892385456,0.7463743503449569,1.3353642471414728,-1.1844590907910737,-1.5578024019183412,1.8683458406760114
-0.9339232556892676,-0.0979154845505125,-0.3172237899021426,6,-0.3995568260118442,4,13,-0.49664375501395924,0.10698942198712956,-0.3097597424095,-0.26945898327726536,0.3267860812788642,0.03932045026240808,-0.2804898497007143,-0.07411067064172604,-0.5352328130204075
0.494065008162674,-0.6832130936740619,-0.3172237899021426,13,-0.25118005337792176,13,8,0.4749788100458506,-1.1935745503799142,0.6316602625956972,1.0507167492615432,0.051883422235574,0.7315256599591826,-0.12189875477258105,-0.8384367140266491,-0.5352328130204075
0.5733976894877819,0.4873821245730369,-0.3172237899021426,12,-0.9188755302305728,10,12,-0.9824550375438641,-1.7847399923649343,0.8931658195415854,0.3172857867399829,-0.9464472869216465,-1.2567233466166399,0.3380154205190051,0.6452550172499656,-0.5352328130204075
1.0017941686433642,-0.010120843181979877,-0.3172237899021426,7,-0.9188755302305728,7,15,-0.7395493962789117,-0.2477098432038824,0.47475692842816436,1.29519373676873,0.1386947882492489,0.3338758586440114,0.7503522673321518,0.030796825509145614,-0.5352328130204075
-0.918056719424246,-0.0979154845505125,-0.3172237899021426,3,-0.9188755302305728,4,8,-0.49664375501395924,-0.9571083735859063,0.47475692842816436,-0.3672497782801401,1.672362254490768,1.600464114684909,-0.3756445066575942,0.030796825509145614,-0.5352328130204075
0.1291346740671777,0.048408917730374854,-0.003787585556548736,9,0.7132689687425742,10,9,-0.7395493962789117,0.5799217755751455,0.7885635967632301,-0.7095175607902017,-1.0477272139376033,-0.8590735453014854,-0.21705341172946094,0.22562503264647898,1.8683458406760114
-0.9973894007493539,-0.6246833327617066,-0.3172237899021426,2,-2.0317013249849913,2,9,-1.5897191407062452,-1.1935745503799142,1.7299836017684274,0.8062397617543565,2.0196077185454677,2.057024997676381,-1.343050185719207,-0.5836613662316749,-0.5352328130204075
1.9855194170747017,2.6090859576459033,-0.3172237899021426,11,1.974471536130915,3,7,0.8393372719432792,0.10698942198712956,-2.7156108663116707,-1.980797895827573,-0.9898529699284757,-1.0652623311686045,2.685163625455378,2.773378510596222,-0.5352328130204075
-0.33099487761844765,-1.0490240993762803,2.0335477426898114,7,0.41651542347472925,6,7,0.8393372719432792,0.3434555987811375,1.363875822044184,1.5885661217773543,-1.6988124590401406,-1.890017474637097,-0.898995119920434,-1.0932120618216232,1.8683458406760114
0.9383280235832782,0.38495504297641586,-0.3172237899021426,10,-0.3995568260118442,13,8,-1.1039078581763404,-0.01124366640987443,0.6316602625956972,0.9040305567572312,-1.1490071409535436,-1.1683567241021555,0.43317007747588526,0.22562503264647898,-0.5352328130204075
-0.09299683364312408,-0.5076238109369967,-0.10826632033841334,13,0.41651542347472925,12,12,0.8393372719432792,-0.2477098432038824,-0.6758675221337433,0.9040305567572312,-0.5268590178555702,-0.04904617225207626,-0.21705341172946094,-0.5686745810672644,1.8683458406760114
0.17673428286224255,-0.33203452819993196,-0.3172237899021426,1,-0.5479335986457666,2,0,-0.2537381137490068,-1.1935745503799142,0.21325137148227624,0.3172857867399829,-0.5557961398601176,-0.741251381948834,-0.2804898497007143,-0.25395209261464946,-0.5352328130204075
1.6364556192442272,0.9848850923280542,-0.3172237899021426,4,-0.5479335986457666,6,4,-0.7395493962789117,-0.4841760199978904,-0.41436196518785523,0.36618118424142027,-0.10727074878949394,-0.28469049895734555,1.638462398929698,0.8850435798805298,-0.5352328130204075
1.16045953129358,0.4434848038887711,-0.3172237899021426,13,-1.7349477797171464,4,15,-0.49664375501395924,-1.4300407271739222,0.8408647081524078,0.5128673767457324,-0.44004765184189526,-0.47615151440539777,0.5600429534183919,0.525360735934684,-0.5352328130204075
0.06566852900709165,0.1801008797831738,-0.3172237899021426,0,-0.5479335986457666,12,4,-0.7395493962789117,-1.1935745503799142,-0.1528564082419671,-0.17166818827439068,0.7029686673381113,0.8640755937309008,-0.1536169737582076,0.22562503264647898,-0.5352328130204075
-1.536851633760087,-1.3124080234818774,-0.3172237899021426,10,-0.10280328074399932,3,10,-0.2537381137490068,-1.1935745503799142,0.527058039817342,0.5128673767457324,1.0212770093882306,0.9082589049881346,-1.4699230616617136,-1.183132772808085,-0.5352328130204075
-1.8224492865304756,-0.6393157729897956,-0.3172237899021426,2,-1.3640058481323403,1,2,-1.1039078581763404,-1.1935745503799142,-0.10055529685278948,-0.46504057328301485,0.38466032528799177,0.18659815445320976,-0.9782906673845005,-0.5237142255740336,-0.5352328130204075
-1.2988535897847635,-0.990494338463925,-0.003787585556548736,13,1.6777179908630702,14,7,-0.010832472484054313,0.10698942198712956,0.6839613739848749,0.07280879923279614,-1.1056014579467144,-1.3156344282929573,-1.041727105355754,-0.9283574250131106,1.8683458406760114
1.4143241115339253,2.2140100714875084,-0.3172237899021426,0,2.938920558251411,0,1,3.1469408639603276,1.8804857479421893,-1.1988786360255195,-1.5896347158160742,-0.44004765184189526,-0.41724043272908046,1.4481530850159379,2.353748525992734,-0.5352328130204075
0.09740160153713469,0.8385606900471668,-0.3172237899021426,5,-0.3995568260118442,0,4,-0.9824550375438641,-0.2477098432038824,-0.6758675221337433,-0.905099150795951,0.9344656433745722,0.7462534303782661,0.6710567198680851,0.9150171502093503,-0.5352328130204075
0.7003299796079545,2.1993776312594195,-0.3172237899021426,2,-0.5479335986457666,11,0,-0.9824550375438641,-0.01124366640987443,-2.663309754922493,-1.834111703323261,-0.9319787259193646,-1.183084494521239,1.939785479293151,2.3687353111571445,-0.5352328130204075
0.5733976894877819,0.8092958095909895,-0.3172237899021426,5,-0.5479335986457666,6,5,-0.9824550375438641,-0.01124366640987443,-1.40808308158223,-1.4918439208131995,1.3974595954474942,1.1439032316934206,1.0516753476956047,1.0349114315246324,-0.5352328130204075
-1.7431166052053677,-0.6246833327617066,-0.3172237899021426,12,-1.2156290754984178,8,15,-0.9824550375438641,-1.1935745503799142,0.945466930930763,-0.5628313682858895,0.659562984331282,0.46642579241572957,-1.7078097040539135,-0.4787538700808033,-0.5352328130204075
1.7633879093643998,0.6337065268539243,-0.3172237899021426,7,0.26813865084080685,3,7,0.23207316878089815,0.5799217755751455,0.108649148703921,0.7084489667514818,-1.0332586529353214,-0.9179846269778027,1.4481530850159379,0.660241802414376,-0.5352328130204075
-0.7117917479789655,0.6190740866258359,-0.3172237899021426,0,-0.7704987575966503,0,13,-0.2537381137490068,-0.7206421967918983,-0.9896741904688091,-1.5407393183146367,0.5727516183176071,0.5106091036729801,0.1159878876196188,0.7651492985652477,-0.5352328130204075
-0.33099487761844765,0.0630413579584638,-0.3172237899021426,8,-0.3995568260118442,2,12,-0.9824550375438641,-0.01124366640987443,-0.6758675221337433,-0.024981995770078588,0.6161573013244364,0.5400646445111305,0.1159878876196188,0.030796825509145614,-0.5352328130204075
0.2560669641873504,0.5898092061696585,-0.23886473881574413,8,0.045573491889923136,8,6,0.4749788100458506,-1.4300407271739222,-0.5189641879662105,-0.7095175607902017,0.3412546422811461,0.14241484319597594,0.17942432559087187,0.540347521099094,-0.5352328130204075
0.1291346740671777,0.01914403727419749,-0.3172237899021426,3,-0.3995568260118442,7,3,-0.2537381137490068,-0.7206421967918983,-0.9373730790796314,1.1485075442644181,0.9199970823722903,0.7757089712164165,0.22700165406931194,-0.35885958876552115,-0.5352328130204075
-1.6796504601452813,-0.8441699361830377,-0.3172237899021426,11,-1.5123826207662627,4,0,-1.5897191407062452,-1.5482738155709261,0.7885635967632301,-0.6117267657873269,2.815378573670791,2.925963452402124,-1.4540639521689003,-0.7335292178757774,-0.5352328130204075
-0.14059644243818892,0.0630413579584638,-0.3172237899021426,15,0.41651542347472925,13,13,-0.010832472484054313,0.5799217755751455,-0.20515751963114473,-0.5628313682858895,-1.0332586529353214,-0.9474401678159531,-0.20119430223664767,0.07575718100237648,-0.5352328130204075
1.795120981894443,1.336063657802184,-0.3172237899021426,5,-0.3995568260118442,5,5,0.4749788100458506,0.5799217755751455,0.2655524828714539,0.6595535692500445,-1.2358185069672185,-1.286178887454807,1.7970534938578313,1.394594275470478,-0.5352328130204075
-0.12472990617316738,-0.3612994086561093,-0.3172237899021426,15,-0.5479335986457666,13,9,-0.010832472484054313,-0.01124366640987443,-1.4603841929714076,-0.46504057328301485,0.428066008294821,0.2602370065486106,-0.3122080686863408,-0.34387280360111067,-0.5352328130204075
-0.15646297870321044,-0.7563752948145056,-0.2911041062066764,7,2.1228483087648375,7,7,1.5680541957381366,1.8804857479421893,0.5793591512065196,0.610658171748607,-1.9592465570811488,-2.2876672759522516,-0.39150361615040746,-0.6885688623825466,-0.5352328130204075
1.4777902565940113,0.2825279613797948,-0.3172237899021426,10,0.41651542347472925,8,10,-0.7395493962789117,0.10698942198712956,0.16095026009309862,1.0996121467629807,-0.13620787079404129,0.12768707277689242,1.2895619900878046,0.3305325287973506,-0.5352328130204075
-1.7113835326753246,-1.3124080234818774,-0.3172237899021426,11,-1.3640058481323403,11,2,-0.2537381137490068,-1.1935745503799142,1.5730802676008944,0.2194949917371082,1.4842709614611527,1.5120974921704415,-2.2470194268095667,-1.1531592024792643,-0.5352328130204075
-0.6483256029188791,-0.20034256614713353,-0.3172237899021426,11,-0.10280328074399932,11,8,0.4749788100458506,0.3434555987811375,-0.20515751963114473,-0.46504057328301485,0.6740315453335639,0.819892282473667,-0.34392628767196765,-0.1490445964637773,-0.5352328130204075
0.1291346740671777,-0.8441699361830377,-0.029907269252014857,15,0.1939502645238456,15,12,0.5964316306783268,1.0528541291631615,0.527058039817342,0.1217041967342335,-1.930309435076585,-1.624917607093644,-0.5500947110785407,-0.8084631436978287,1.8683458406760114
-0.7911244293040733,-0.6978455339021503,-0.2911041062066764,6,0.26813865084080685,6,5,-0.010832472484054313,-0.01124366640987443,-0.5189641879662105,-1.051785343300263,1.2093683024178787,0.7757089712164165,-0.9782906673845005,-0.7485160030401874,-0.5352328130204075
1.5888560104491622,1.2043716957493853,-0.3172237899021426,14,-0.5479335986457666,11,14,-1.3468134994412928,0.8163879523691535,0.21325137148227624,0.36618118424142027,-0.7872931158965785,-1.0652623311686045,1.606744179944071,1.259713208990786,-0.5352328130204075
-0.6165925303888361,-0.9319645775515703,-0.2911041062066764,11,0.5648921961086517,11,9,1.3251485544731842,0.10698942198712956,-0.5712652993553881,-0.22056358577582802,0.8187171553563499,1.129175461274337,-0.5342356015857274,-0.8084631436978287,-0.5352328130204075
0.2560669641873504,-0.3905642891122872,-0.3172237899021426,8,0.5648921961086517,8,8,2.175318298900518,1.0528541291631615,-0.25745863102032235,0.36618118424142027,0.03741486123329211,0.28969254738677763,-0.05846231680132798,-0.41880672942316194,-0.5352328130204075
-0.9973894007493539,-1.1221863005167236,-0.3172237899021426,6,1.010022514010419,5,6,1.9324126576355654,1.4075533943541734,0.7885635967632301,0.3172857867399829,0.355723203283428,0.21605369529137677,-1.5650777186185933,-1.1681459876436746,-0.5352328130204075
0.5575311532227604,1.4677556198549826,-0.3172237899021426,14,-0.5479335986457666,1,14,0.23207316878089815,0.10698942198712956,-1.3034808588038749,-1.6874255108189489,-0.6281389448715106,-0.8738013157205522,0.7979295958105919,1.619396052936632,-0.5352328130204075
0.6685969070779115,0.07767379818655275,-0.1343860040338795,5,-0.6963103712796891,10,1,-0.9824550375438641,0.3434555987811375,0.9977680423199405,0.41507658174285766,0.45700313029938483,0.36333139948217846,0.4014518584902587,0.09074396616678641,1.8683458406760114
1.2239256763536666,1.1751068152932078,-0.3172237899021426,6,2.4937902403496435,7,14,2.175318298900518,1.4075533943541734,-2.244900863809072,-1.736320908320386,-1.7422181420469698,-2.1698451125996168,1.3688575375518712,1.2746999941551966,-0.5352328130204075
1.2556587488837097,0.4873821245730369,-0.3172237899021426,9,-0.10280328074399932,2,2,1.0822429132082316,0.3434555987811375,0.3701547056498091,1.0996121467629807,-0.35323628582822036,-0.41724043272908046,1.0675344571884182,0.4204532397838118,-0.5352328130204075
-0.4737937040036419,-0.8295374959549493,1.302196599216759,6,0.41651542347472925,6,15,-1.1039078581763404,-1.1935745503799142,0.7362624853740525,-0.22056358577582802,-1.3081613119786115,-0.7854346932060846,-0.7404040249923007,-0.8234499288622387,1.8683458406760114
-0.9656563282193107,-1.5172621866751197,-0.3172237899021426,10,-1.0672523028644954,6,8,-0.49664375501395924,-0.4841760199978904,0.7362624853740525,1.001821351760106,-0.06386506578264826,0.15714261361505946,-1.4223457331832734,-1.3929477651098283,-0.5352328130204075
0.09740160153713469,-0.3759318488841982,-0.3172237899021426,3,2.642167012983566,3,3,4.240016249652613,1.8804857479421893,-1.3034808588038749,-0.5628313682858895,-0.020459382775819022,-0.004862860994825718,-0.1060396452797675,-0.2689388777790594,-0.5352328130204075
1.795120981894443,1.365328538258361,-0.3172237899021426,7,-0.5479335986457666,1,14,-0.9824550375438641,0.8163879523691535,-0.3097597424095,0.2683903892385456,-0.8017616768988604,-1.1389011832640052,1.9239263698003375,1.4545414161281196,-0.5352328130204075
-0.5055267765336852,0.6337065268539243,-0.3172237899021426,14,-1.0672523028644954,8,15,-1.1039078581763404,-0.9571083735859063,-0.9373730790796314,-1.6385301133175114,0.47147169130165023,0.30442031780586115,0.05255144964836573,0.840083224387299,-0.5352328130204075
0.3512661817774798,-0.3174020879718435,-0.2780442643589434,5,-1.0672523028644954,6,4,-1.1039078581763404,-0.2477098432038824,1.4684780448225392,1.1974029417658554,0.8331857163586154,0.4222424811584958,-0.09018053578695452,-0.23896530745023903,-0.5352328130204075
0.28780003671739346,0.9556202118718768,-0.3172237899021426,7,-0.25118005337792176,7,5,0.5964316306783268,0.3434555987811375,-0.7804697449120985,0.9529259542586687,0.4135974472925391,0.0540482206814916,0.8137887053034049,0.24061181781088892,-0.5352328130204075
-0.6007259941238146,-1.224613382113345,-0.10826632033841334,11,-0.10280328074399932,12,8,0.5964316306783268,-0.2477098432038824,-0.3620608537986776,0.5617627742471697,0.355723203283428,0.9082589049881346,-0.8514177914419939,-1.2131063431369054,1.8683458406760114
-1.2195209084596559,-1.4440999855346761,-0.3172237899021426,11,1.2325876729613028,8,10,1.810959837003089,-0.01124366640987443,0.108649148703921,-0.26945898327726536,0.587220179319889,0.6578868078637817,-1.2320364192695137,-1.3929477651098283,-0.5352328130204075
1.8585871269545295,1.4092258589426279,3.8358059176769763,2,1.2325876729613028,15,13,0.4749788100458506,0.8163879523691535,0.527058039817342,0.5128673767457324,-1.3949726779922864,-1.4629121324837588,2.0507992457428443,1.619396052936632,1.8683458406760114
-1.0291224732793969,-1.6196892682717408,-0.029907269252014857,11,0.1939502645238456,12,12,0.23207316878089815,0.10698942198712956,1.3115747106550064,1.8819385067859784,0.5438144963130432,0.8493478233118172,-1.50164128064734,-1.8575381052065463,1.8683458406760114
-0.6007259941238146,0.13620355909890747,-0.3172237899021426,8,-0.3995568260118442,11,2,-0.2537381137490068,-0.7206421967918983,-0.4666630765770328,-0.41614517578157745,0.2544432762674712,0.28969254738677763,-0.21705341172946094,0.06077039583796601,-0.5352328130204075
-0.8228575018341165,0.6190740866258359,-0.3172237899021426,9,-0.10280328074399932,0,15,-0.7395493962789117,-0.7206421967918983,-0.3620608537986776,-1.1006807408017005,-0.6860131888806381,-0.8590735453014854,-0.18533519274383412,0.540347521099094,-0.5352328130204075
1.9220532720146155,1.9213612669257336,-0.3172237899021426,0,0.5648921961086517,15,4,0.23207316878089815,0.5799217755751455,-2.2972019751982495,-0.8073083557930764,-1.655406776033295,-1.7721953112844457,2.1142356837140976,1.8591846155671963,-0.5352328130204075
-0.9021901831592244,-0.2296074466033109,-0.3172237899021426,0,-0.6963103712796891,0,2,0.8393372719432792,-1.5482738155709261,-1.5126853043605852,-1.736320908320386,0.8476542773608973,0.5695201853492974,-0.613531149049794,-0.20899173712141864,-0.5352328130204075
-1.6955169964103032,-1.9416029532896928,0.7536832416119698,14,0.1939502645238456,6,13,-0.9824550375438641,0.5799217755751455,1.6776824903792498,2.4197878793017895,0.15316334925153083,0.5400646445111305,-2.1518647698526867,-2.007405956850649,1.8683458406760114
0.8589953422581703,0.5020145648011258,-0.3172237899021426,10,-1.0672523028644954,11,8,-0.7395493962789117,-1.1935745503799142,-0.41436196518785523,0.41507658174285766,0.3412546422811461,0.2749647769676941,0.9248024717530985,0.48040038044145317,-0.5352328130204075
-0.21992912376329676,1.3067987773460064,-0.3172237899021426,3,-0.5479335986457666,0,7,-0.49664375501395924,0.5799217755751455,-2.0356964182523614,-1.834111703323261,0.06635198323785589,-0.29941826937642907,0.3380154205190051,1.4545414161281196,-0.5352328130204075
